NIK;Nama;Alamat_Asal;Alamat_Tujuan;Alasan_Kepindahan;Tanggal_Kepindahan
2516378970;Ani Saputra;Jalan Sudirman No. 7, Kota Sumatera Utara, Sumatera Utara, 60550;Jalan Ahmad Yani No. 28, Kota Sumatera Barat, Sumatera Barat, 23806;Pendidikan;05/06/2019
9080451646;Ahmad Santoso;Jalan Ahmad Yani No. 18, Kota Sumatera Barat, Sumatera Barat, 24506;Jalan Merdeka No. 45, Kota Jawa Tengah, Jawa Tengah, 91799;Pekerjaan;01/23/2002
9673272949;Ani Pranoto;Jalan Merdeka No. 59, Kota Jawa Timur, Jawa Timur, 51615;Jalan Merdeka No. 98, Kota Bali, Bali, 35461;Keluarga;03/01/2017
2390784509;Nurul Susanto;Jalan Merdeka No. 23, Kota Jawa Barat, Jawa Barat, 35047;Jalan Ahmad Yani No. 7, Kota Jawa Timur, Jawa Timur, 17365;Lainnya;02/01/2006
6968917720;Wati Kurniawan;Jalan Diponegoro No. 48, Kota Bali, Bali, 97034;Jalan Ahmad Yani No. 57, Kota Sumatera Utara, Sumatera Utara, 67200;Keluarga;01/26/2023
8415974432;Iwan Setiawan;Jalan Merdeka No. 79, Kota Bali, Bali, 43631;Jalan Sudirman No. 68, Kota Jawa Barat, Jawa Barat, 78561;Pendidikan;08/23/2005
9138392413;Dewi Hartono;Jalan Merdeka No. 85, Kota Banten, Banten, 47485;Jalan Diponegoro No. 49, Kota Banten, Banten, 55564;Pendidikan;03/14/2022
4353735762;Muhammad Setiawan;Jalan Ahmad Yani No. 47, Kota Bali, Bali, 31542;Jalan Gatot Subroto No. 92, Kota Banten, Banten, 95279;Pekerjaan;04/04/2015
1269710121;Taufik Prasetyo;Jalan Gatot Subroto No. 3, Kota Sumatera Utara, Sumatera Utara, 78871;Jalan Ahmad Yani No. 2, Kota DKI Jakarta, DKI Jakarta, 19735;Pekerjaan;11/12/2010
3195378514;Rudi Wijaya;Jalan Diponegoro No. 3, Kota Sumatera Utara, Sumatera Utara, 51752;Jalan Gatot Subroto No. 91, Kota Banten, Banten, 29949;Pekerjaan;06/19/2018
3536733341;Eko Wijaya;Jalan Merdeka No. 9, Kota DKI Jakarta, DKI Jakarta, 44785;Jalan Ahmad Yani No. 17, Kota Jawa Tengah, Jawa Tengah, 13892;Lainnya;08/18/2024
437104846;Hadi Andriani;Jalan Gatot Subroto No. 60, Kota Banten, Banten, 85483;Jalan Ahmad Yani No. 1, Kota Jawa Barat, Jawa Barat, 76575;Lainnya;03/25/2018
5595724454;Taufik Nugroho;Jalan Diponegoro No. 83, Kota Jawa Timur, Jawa Timur, 54840;Jalan Veteran No. 29, Kota Banten, Banten, 81129;Keluarga;01/30/2011
6974602653;Maya Pranoto;Jalan Veteran No. 28, Kota DKI Jakarta, DKI Jakarta, 16889;Jalan Gatot Subroto No. 73, Kota Banten, Banten, 57774;Pendidikan;06/12/2004
1403840716;Ani Wijaya;Jalan Ahmad Yani No. 80, Kota DKI Jakarta, DKI Jakarta, 77933;Jalan Veteran No. 53, Kota Sumatera Utara, Sumatera Utara, 35981;Pendidikan;08/01/2011
2076931124;Rini Hartono;Jalan Veteran No. 13, Kota Jawa Barat, Jawa Barat, 59027;Jalan Merdeka No. 9, Kota Bali, Bali, 63483;Keluarga;09/03/2003
925542555;Indah Saputra;Jalan Gatot Subroto No. 100, Kota Banten, Banten, 72448;Jalan Veteran No. 19, Kota Jawa Tengah, Jawa Tengah, 54192;Lainnya;04/06/2002
4987797139;Siti Andriani;Jalan Ahmad Yani No. 86, Kota Jawa Timur, Jawa Timur, 14934;Jalan Veteran No. 94, Kota Jawa Timur, Jawa Timur, 71388;Keluarga;06/02/2019
7045415677;Susan Hutapea;Jalan Ahmad Yani No. 69, Kota Sumatera Barat, Sumatera Barat, 39245;Jalan Ahmad Yani No. 80, Kota Jawa Barat, Jawa Barat, 71925;Keluarga;05/04/2010
1881934280;Iwan Kurniawan;Jalan Sudirman No. 63, Kota Sumatera Utara, Sumatera Utara, 83510;Jalan Veteran No. 3, Kota Jawa Barat, Jawa Barat, 80328;Lainnya;04/14/2011
4520588788;Eko Andriani;Jalan Sudirman No. 73, Kota Jawa Tengah, Jawa Tengah, 39231;Jalan Merdeka No. 81, Kota Jawa Tengah, Jawa Tengah, 31729;Keluarga;08/27/2006
8566010405;Agus Saputra;Jalan Diponegoro No. 51, Kota Jawa Tengah, Jawa Tengah, 67188;Jalan Ahmad Yani No. 74, Kota Jawa Tengah, Jawa Tengah, 72468;Pekerjaan;06/22/2012
8224798795;Rudi Santoso;Jalan Ahmad Yani No. 97, Kota Jawa Timur, Jawa Timur, 25643;Jalan Diponegoro No. 68, Kota Jawa Barat, Jawa Barat, 96392;Pekerjaan;11/08/2007
8351594465;Slamet Susanto;Jalan Diponegoro No. 41, Kota Jawa Timur, Jawa Timur, 31812;Jalan Ahmad Yani No. 42, Kota Jawa Tengah, Jawa Tengah, 63423;Pekerjaan;08/27/2012
7912315859;Maya Nugroho;Jalan Sudirman No. 73, Kota Banten, Banten, 86275;Jalan Merdeka No. 97, Kota Jawa Barat, Jawa Barat, 98315;Pekerjaan;02/12/2012
1163752774;Siti Wijaya;Jalan Diponegoro No. 56, Kota Bali, Bali, 51244;Jalan Sudirman No. 20, Kota Sumatera Utara, Sumatera Utara, 72921;Pekerjaan;12/02/2010
6127493864;Ani Gunawan;Jalan Sudirman No. 7, Kota Jawa Tengah, Jawa Tengah, 56081;Jalan Sudirman No. 97, Kota Jawa Barat, Jawa Barat, 40817;Lainnya;03/09/2008
3231564586;Ani Saputra;Jalan Merdeka No. 67, Kota Jawa Tengah, Jawa Tengah, 63345;Jalan Diponegoro No. 57, Kota Jawa Tengah, Jawa Tengah, 99181;Pendidikan;02/11/2008
7525563867;Bambang Santoso;Jalan Veteran No. 23, Kota Sumatera Barat, Sumatera Barat, 70477;Jalan Merdeka No. 65, Kota DKI Jakarta, DKI Jakarta, 10108;Pekerjaan;08/14/2024
1799926314;Yulio Sirait;Jalan Diponegoro No. 59, Kota Jawa Tengah, Jawa Tengah, 33428;Jalan Gatot Subroto No. 7, Kota Jawa Tengah, Jawa Tengah, 34925;Pekerjaan;01/02/2003
1559305164;Taufik Gunawan;Jalan Merdeka No. 76, Kota Sumatera Utara, Sumatera Utara, 57395;Jalan Merdeka No. 56, Kota Jawa Barat, Jawa Barat, 15963;Pendidikan;09/02/2008
8468614160;Adi Gunawan;Jalan Gatot Subroto No. 58, Kota DKI Jakarta, DKI Jakarta, 44286;Jalan Merdeka No. 59, Kota Sumatera Barat, Sumatera Barat, 67653;Pendidikan;02/17/2007
1911522428;Agus Nugroho;Jalan Gatot Subroto No. 56, Kota Banten, Banten, 92014;Jalan Ahmad Yani No. 41, Kota Jawa Tengah, Jawa Tengah, 84341;Lainnya;07/31/2006
8685844456;Erni Gunawan;Jalan Gatot Subroto No. 45, Kota Banten, Banten, 77851;Jalan Veteran No. 59, Kota Jawa Tengah, Jawa Tengah, 39235;Lainnya;01/22/2013
6235746347;Fitri Gunawan;Jalan Diponegoro No. 24, Kota Sumatera Barat, Sumatera Barat, 23249;Jalan Ahmad Yani No. 50, Kota Jawa Timur, Jawa Timur, 44031;Pendidikan;10/20/2020
1237302522;Siti Setiawan;Jalan Veteran No. 1, Kota Jawa Barat, Jawa Barat, 84279;Jalan Merdeka No. 90, Kota Jawa Barat, Jawa Barat, 64972;Lainnya;09/09/2024
7347479285;Yuni Wijaya;Jalan Sudirman No. 50, Kota Sumatera Utara, Sumatera Utara, 57230;Jalan Diponegoro No. 16, Kota Sumatera Barat, Sumatera Barat, 74101;Pendidikan;06/16/2013
543059335;Wati Pranoto;Jalan Gatot Subroto No. 38, Kota Sumatera Utara, Sumatera Utara, 77672;Jalan Gatot Subroto No. 15, Kota Sumatera Barat, Sumatera Barat, 40663;Lainnya;11/19/2022
9820319939;Rita Sirait;Jalan Ahmad Yani No. 5, Kota Jawa Tengah, Jawa Tengah, 30761;Jalan Merdeka No. 34, Kota Bali, Bali, 35343;Pendidikan;07/27/2020
3764154769;Budi Susanto;Jalan Sudirman No. 83, Kota Jawa Tengah, Jawa Tengah, 98065;Jalan Gatot Subroto No. 32, Kota Jawa Tengah, Jawa Tengah, 16911;Lainnya;06/22/2017
1604554931;Rini Wijaya;Jalan Sudirman No. 13, Kota Jawa Tengah, Jawa Tengah, 96987;Jalan Merdeka No. 25, Kota Sumatera Barat, Sumatera Barat, 69320;Lainnya;12/18/2005
7069237713;Iwan Nugroho;Jalan Merdeka No. 93, Kota Sumatera Barat, Sumatera Barat, 55686;Jalan Diponegoro No. 19, Kota Sumatera Utara, Sumatera Utara, 32348;Pekerjaan;06/21/2018
7239315798;Hadi Hartono;Jalan Veteran No. 88, Kota Jawa Barat, Jawa Barat, 65211;Jalan Merdeka No. 92, Kota Jawa Tengah, Jawa Tengah, 46059;Pekerjaan;10/01/2023
3839619805;Hendro Pranoto;Jalan Veteran No. 78, Kota DKI Jakarta, DKI Jakarta, 60323;Jalan Merdeka No. 8, Kota Jawa Barat, Jawa Barat, 15229;Keluarga;10/20/2018
4507751098;Rina Gunawan;Jalan Diponegoro No. 46, Kota Sumatera Utara, Sumatera Utara, 69815;Jalan Gatot Subroto No. 53, Kota Jawa Timur, Jawa Timur, 98197;Pendidikan;07/11/2021
817086954;Fitri Setiawan;Jalan Merdeka No. 24, Kota Sumatera Barat, Sumatera Barat, 63509;Jalan Merdeka No. 49, Kota Jawa Timur, Jawa Timur, 24371;Lainnya;03/24/2002
4209227163;Erni Gunawan;Jalan Ahmad Yani No. 44, Kota Banten, Banten, 33304;Jalan Diponegoro No. 25, Kota DKI Jakarta, DKI Jakarta, 22817;Keluarga;11/15/2015
8093715451;Siti Gunawan;Jalan Diponegoro No. 64, Kota Jawa Barat, Jawa Barat, 12241;Jalan Diponegoro No. 35, Kota Sumatera Utara, Sumatera Utara, 68120;Keluarga;05/29/2006
